id_tiempo,fecha,anio,mes,dia,trimestre,semana,nombre_mes,dia_semana,es_finde
20190517,2019-05-17,2019,5,17,2,20,May,Friday,0
20190518,2019-05-18,2019,5,18,2,20,May,Saturday,1
20190520,2019-05-20,2019,5,20,2,21,May,Monday,0
20190521,2019-05-21,2019,5,21,2,21,May,Tuesday,0
20190522,2019-05-22,2019,5,22,2,21,May,Wednesday,0
20190523,2019-05-23,2019,5,23,2,21,May,Thursday,0
20190524,2019-05-24,2019,5,24,2,21,May,Friday,0
20190525,2019-05-25,2019,5,25,2,21,May,Saturday,1
20190527,2019-05-27,2019,5,27,2,22,May,Monday,0
20190528,2019-05-28,2019,5,28,2,22,May,Tuesday,0
20190529,2019-05-29,2019,5,29,2,22,May,Wednesday,0
20190530,2019-05-30,2019,5,30,2,22,May,Thursday,0
20190531,2019-05-31,2019,5,31,2,22,May,Friday,0
20190601,2019-06-01,2019,6,1,2,22,June,Saturday,1
20190603,2019-06-03,2019,6,3,2,23,June,Monday,0
20190604,2019-06-04,2019,6,4,2,23,June,Tuesday,0
20190605,2019-06-05,2019,6,5,2,23,June,Wednesday,0
20190606,2019-06-06,2019,6,6,2,23,June,Thursday,0
20190607,2019-06-07,2019,6,7,2,23,June,Friday,0
20190608,2019-06-08,2019,6,8,2,23,June,Saturday,1
20190609,2019-06-09,2019,6,9,2,23,June,Sunday,1
20190610,2019-06-10,2019,6,10,2,24,June,Monday,0
20190611,2019-06-11,2019,6,11,2,24,June,Tuesday,0
20190612,2019-06-12,2019,6,12,2,24,June,Wednesday,0
20190613,2019-06-13,2019,6,13,2,24,June,Thursday,0
20190614,2019-06-14,2019,6,14,2,24,June,Friday,0
20190615,2019-06-15,2019,6,15,2,24,June,Saturday,1
20190617,2019-06-17,2019,6,17,2,25,June,Monday,0
20190618,2019-06-18,2019,6,18,2,25,June,Tuesday,0
20190619,2019-06-19,2019,6,19,2,25,June,Wednesday,0
20190620,2019-06-20,2019,6,20,2,25,June,Thursday,0
20190621,2019-06-21,2019,6,21,2,25,June,Friday,0
20190622,2019-06-22,2019,6,22,2,25,June,Saturday,1
20190624,2019-06-24,2019,6,24,2,26,June,Monday,0
20190625,2019-06-25,2019,6,25,2,26,June,Tuesday,0
20190626,2019-06-26,2019,6,26,2,26,June,Wednesday,0
20190627,2019-06-27,2019,6,27,2,26,June,Thursday,0
20190628,2019-06-28,2019,6,28,2,26,June,Friday,0
20190629,2019-06-29,2019,6,29,2,26,June,Saturday,1
20190701,2019-07-01,2019,7,1,3,27,July,Monday,0
20190702,2019-07-02,2019,7,2,3,27,July,Tuesday,0
20190703,2019-07-03,2019,7,3,3,27,July,Wednesday,0
20190704,2019-07-04,2019,7,4,3,27,July,Thursday,0
20190705,2019-07-05,2019,7,5,3,27,July,Friday,0
20190706,2019-07-06,2019,7,6,3,27,July,Saturday,1
20190707,2019-07-07,2019,7,7,3,27,July,Sunday,1
20190708,2019-07-08,2019,7,8,3,28,July,Monday,0
20190709,2019-07-09,2019,7,9,3,28,July,Tuesday,0
20190710,2019-07-10,2019,7,10,3,28,July,Wednesday,0
20190711,2019-07-11,2019,7,11,3,28,July,Thursday,0
20190712,2019-07-12,2019,7,12,3,28,July,Friday,0
20190713,2019-07-13,2019,7,13,3,28,July,Saturday,1
20190714,2019-07-14,2019,7,14,3,28,July,Sunday,1
20190715,2019-07-15,2019,7,15,3,29,July,Monday,0
20190716,2019-07-16,2019,7,16,3,29,July,Tuesday,0
20190717,2019-07-17,2019,7,17,3,29,July,Wednesday,0
20190718,2019-07-18,2019,7,18,3,29,July,Thursday,0
20190719,2019-07-19,2019,7,19,3,29,July,Friday,0
20190720,2019-07-20,2019,7,20,3,29,July,Saturday,1
20190722,2019-07-22,2019,7,22,3,30,July,Monday,0
20190723,2019-07-23,2019,7,23,3,30,July,Tuesday,0
20190724,2019-07-24,2019,7,24,3,30,July,Wednesday,0
20190725,2019-07-25,2019,7,25,3,30,July,Thursday,0
20190726,2019-07-26,2019,7,26,3,30,July,Friday,0
20190727,2019-07-27,2019,7,27,3,30,July,Saturday,1
20190729,2019-07-29,2019,7,29,3,31,July,Monday,0
20190730,2019-07-30,2019,7,30,3,31,July,Tuesday,0
20190731,2019-07-31,2019,7,31,3,31,July,Wednesday,0
20190801,2019-08-01,2019,8,1,3,31,August,Thursday,0
20190802,2019-08-02,2019,8,2,3,31,August,Friday,0
20190803,2019-08-03,2019,8,3,3,31,August,Saturday,1
20190805,2019-08-05,2019,8,5,3,32,August,Monday,0
20190806,2019-08-06,2019,8,6,3,32,August,Tuesday,0
20190807,2019-08-07,2019,8,7,3,32,August,Wednesday,0
20190808,2019-08-08,2019,8,8,3,32,August,Thursday,0
20190809,2019-08-09,2019,8,9,3,32,August,Friday,0
20190810,2019-08-10,2019,8,10,3,32,August,Saturday,1
20190812,2019-08-12,2019,8,12,3,33,August,Monday,0
20190813,2019-08-13,2019,8,13,3,33,August,Tuesday,0
20190814,2019-08-14,2019,8,14,3,33,August,Wednesday,0
20190815,2019-08-15,2019,8,15,3,33,August,Thursday,0
20190816,2019-08-16,2019,8,16,3,33,August,Friday,0
20190817,2019-08-17,2019,8,17,3,33,August,Saturday,1
20190818,2019-08-18,2019,8,18,3,33,August,Sunday,1
20190819,2019-08-19,2019,8,19,3,34,August,Monday,0
20190820,2019-08-20,2019,8,20,3,34,August,Tuesday,0
20190821,2019-08-21,2019,8,21,3,34,August,Wednesday,0
20190822,2019-08-22,2019,8,22,3,34,August,Thursday,0
20190823,2019-08-23,2019,8,23,3,34,August,Friday,0
20190824,2019-08-24,2019,8,24,3,34,August,Saturday,1
20190826,2019-08-26,2019,8,26,3,35,August,Monday,0
20190827,2019-08-27,2019,8,27,3,35,August,Tuesday,0
20190828,2019-08-28,2019,8,28,3,35,August,Wednesday,0
20190829,2019-08-29,2019,8,29,3,35,August,Thursday,0
20190830,2019-08-30,2019,8,30,3,35,August,Friday,0
20190831,2019-08-31,2019,8,31,3,35,August,Saturday,1
20190901,2019-09-01,2019,9,1,3,35,September,Sunday,1
20190902,2019-09-02,2019,9,2,3,36,September,Monday,0
20190903,2019-09-03,2019,9,3,3,36,September,Tuesday,0
20190904,2019-09-04,2019,9,4,3,36,September,Wednesday,0
20190905,2019-09-05,2019,9,5,3,36,September,Thursday,0
20190906,2019-09-06,2019,9,6,3,36,September,Friday,0
20190907,2019-09-07,2019,9,7,3,36,September,Saturday,1
20190909,2019-09-09,2019,9,9,3,37,September,Monday,0
20190910,2019-09-10,2019,9,10,3,37,September,Tuesday,0
20190911,2019-09-11,2019,9,11,3,37,September,Wednesday,0
20190912,2019-09-12,2019,9,12,3,37,September,Thursday,0
20190913,2019-09-13,2019,9,13,3,37,September,Friday,0
20190914,2019-09-14,2019,9,14,3,37,September,Saturday,1
20190916,2019-09-16,2019,9,16,3,38,September,Monday,0
20190917,2019-09-17,2019,9,17,3,38,September,Tuesday,0
20190918,2019-09-18,2019,9,18,3,38,September,Wednesday,0
20190919,2019-09-19,2019,9,19,3,38,September,Thursday,0
20190920,2019-09-20,2019,9,20,3,38,September,Friday,0
20190921,2019-09-21,2019,9,21,3,38,September,Saturday,1
20190923,2019-09-23,2019,9,23,3,39,September,Monday,0
20190924,2019-09-24,2019,9,24,3,39,September,Tuesday,0
20190925,2019-09-25,2019,9,25,3,39,September,Wednesday,0
20190926,2019-09-26,2019,9,26,3,39,September,Thursday,0
20190927,2019-09-27,2019,9,27,3,39,September,Friday,0
20190928,2019-09-28,2019,9,28,3,39,September,Saturday,1
20190930,2019-09-30,2019,9,30,3,40,September,Monday,0
20191001,2019-10-01,2019,10,1,4,40,October,Tuesday,0
20191002,2019-10-02,2019,10,2,4,40,October,Wednesday,0
20191003,2019-10-03,2019,10,3,4,40,October,Thursday,0
20191004,2019-10-04,2019,10,4,4,40,October,Friday,0
20191005,2019-10-05,2019,10,5,4,40,October,Saturday,1
20191006,2019-10-06,2019,10,6,4,40,October,Sunday,1
20191007,2019-10-07,2019,10,7,4,41,October,Monday,0
20191008,2019-10-08,2019,10,8,4,41,October,Tuesday,0
20191009,2019-10-09,2019,10,9,4,41,October,Wednesday,0
20191010,2019-10-10,2019,10,10,4,41,October,Thursday,0
20191011,2019-10-11,2019,10,11,4,41,October,Friday,0
20191012,2019-10-12,2019,10,12,4,41,October,Saturday,1
20191014,2019-10-14,2019,10,14,4,42,October,Monday,0
20191015,2019-10-15,2019,10,15,4,42,October,Tuesday,0
20191016,2019-10-16,2019,10,16,4,42,October,Wednesday,0
20191017,2019-10-17,2019,10,17,4,42,October,Thursday,0
20191018,2019-10-18,2019,10,18,4,42,October,Friday,0
20191019,2019-10-19,2019,10,19,4,42,October,Saturday,1
20191021,2019-10-21,2019,10,21,4,43,October,Monday,0
20191022,2019-10-22,2019,10,22,4,43,October,Tuesday,0
20191023,2019-10-23,2019,10,23,4,43,October,Wednesday,0
20191024,2019-10-24,2019,10,24,4,43,October,Thursday,0
20191025,2019-10-25,2019,10,25,4,43,October,Friday,0
20191026,2019-10-26,2019,10,26,4,43,October,Saturday,1
20191028,2019-10-28,2019,10,28,4,44,October,Monday,0
20191029,2019-10-29,2019,10,29,4,44,October,Tuesday,0
20191030,2019-10-30,2019,10,30,4,44,October,Wednesday,0
20191031,2019-10-31,2019,10,31,4,44,October,Thursday,0
20191101,2019-11-01,2019,11,1,4,44,November,Friday,0
20191102,2019-11-02,2019,11,2,4,44,November,Saturday,1
20191104,2019-11-04,2019,11,4,4,45,November,Monday,0
20191105,2019-11-05,2019,11,5,4,45,November,Tuesday,0
20191106,2019-11-06,2019,11,6,4,45,November,Wednesday,0
20191107,2019-11-07,2019,11,7,4,45,November,Thursday,0
20191108,2019-11-08,2019,11,8,4,45,November,Friday,0
20191109,2019-11-09,2019,11,9,4,45,November,Saturday,1
20191110,2019-11-10,2019,11,10,4,45,November,Sunday,1
20191111,2019-11-11,2019,11,11,4,46,November,Monday,0
20191112,2019-11-12,2019,11,12,4,46,November,Tuesday,0
20191113,2019-11-13,2019,11,13,4,46,November,Wednesday,0
20191114,2019-11-14,2019,11,14,4,46,November,Thursday,0
20191115,2019-11-15,2019,11,15,4,46,November,Friday,0
20191116,2019-11-16,2019,11,16,4,46,November,Saturday,1
20191117,2019-11-17,2019,11,17,4,46,November,Sunday,1
20191118,2019-11-18,2019,11,18,4,47,November,Monday,0
20191119,2019-11-19,2019,11,19,4,47,November,Tuesday,0
20191120,2019-11-20,2019,11,20,4,47,November,Wednesday,0
20191121,2019-11-21,2019,11,21,4,47,November,Thursday,0
20191122,2019-11-22,2019,11,22,4,47,November,Friday,0
20191123,2019-11-23,2019,11,23,4,47,November,Saturday,1
20191125,2019-11-25,2019,11,25,4,48,November,Monday,0
20191126,2019-11-26,2019,11,26,4,48,November,Tuesday,0
20191127,2019-11-27,2019,11,27,4,48,November,Wednesday,0
20191128,2019-11-28,2019,11,28,4,48,November,Thursday,0
20191129,2019-11-29,2019,11,29,4,48,November,Friday,0
20191130,2019-11-30,2019,11,30,4,48,November,Saturday,1
20191201,2019-12-01,2019,12,1,4,48,December,Sunday,1
20191202,2019-12-02,2019,12,2,4,49,December,Monday,0
20191203,2019-12-03,2019,12,3,4,49,December,Tuesday,0
20191204,2019-12-04,2019,12,4,4,49,December,Wednesday,0
20191205,2019-12-05,2019,12,5,4,49,December,Thursday,0
20191206,2019-12-06,2019,12,6,4,49,December,Friday,0
20191207,2019-12-07,2019,12,7,4,49,December,Saturday,1
20191208,2019-12-08,2019,12,8,4,49,December,Sunday,1
20191209,2019-12-09,2019,12,9,4,50,December,Monday,0
20191210,2019-12-10,2019,12,10,4,50,December,Tuesday,0
20191211,2019-12-11,2019,12,11,4,50,December,Wednesday,0
20191212,2019-12-12,2019,12,12,4,50,December,Thursday,0
20191213,2019-12-13,2019,12,13,4,50,December,Friday,0
20191214,2019-12-14,2019,12,14,4,50,December,Saturday,1
20191216,2019-12-16,2019,12,16,4,51,December,Monday,0
20191217,2019-12-17,2019,12,17,4,51,December,Tuesday,0
20191218,2019-12-18,2019,12,18,4,51,December,Wednesday,0
20191219,2019-12-19,2019,12,19,4,51,December,Thursday,0
20191220,2019-12-20,2019,12,20,4,51,December,Friday,0
20191221,2019-12-21,2019,12,21,4,51,December,Saturday,1
20191223,2019-12-23,2019,12,23,4,52,December,Monday,0
20191224,2019-12-24,2019,12,24,4,52,December,Tuesday,0
20191225,2019-12-25,2019,12,25,4,52,December,Wednesday,0
20191226,2019-12-26,2019,12,26,4,52,December,Thursday,0
20191227,2019-12-27,2019,12,27,4,52,December,Friday,0
20191228,2019-12-28,2019,12,28,4,52,December,Saturday,1
20191230,2019-12-30,2019,12,30,4,1,December,Monday,0
20191231,2019-12-31,2019,12,31,4,1,December,Tuesday,0
20200101,2020-01-01,2020,1,1,1,1,January,Wednesday,0
20200102,2020-01-02,2020,1,2,1,1,January,Thursday,0
20200103,2020-01-03,2020,1,3,1,1,January,Friday,0
20200104,2020-01-04,2020,1,4,1,1,January,Saturday,1
20200105,2020-01-05,2020,1,5,1,1,January,Sunday,1
20200106,2020-01-06,2020,1,6,1,2,January,Monday,0
20200107,2020-01-07,2020,1,7,1,2,January,Tuesday,0
20200108,2020-01-08,2020,1,8,1,2,January,Wednesday,0
20200109,2020-01-09,2020,1,9,1,2,January,Thursday,0
20200110,2020-01-10,2020,1,10,1,2,January,Friday,0
20200111,2020-01-11,2020,1,11,1,2,January,Saturday,1
20200112,2020-01-12,2020,1,12,1,2,January,Sunday,1
20200113,2020-01-13,2020,1,13,1,3,January,Monday,0
20200114,2020-01-14,2020,1,14,1,3,January,Tuesday,0
20200115,2020-01-15,2020,1,15,1,3,January,Wednesday,0
20200116,2020-01-16,2020,1,16,1,3,January,Thursday,0
20200117,2020-01-17,2020,1,17,1,3,January,Friday,0
20200118,2020-01-18,2020,1,18,1,3,January,Saturday,1
20200119,2020-01-19,2020,1,19,1,3,January,Sunday,1
20200120,2020-01-20,2020,1,20,1,4,January,Monday,0
20200121,2020-01-21,2020,1,21,1,4,January,Tuesday,0
20200122,2020-01-22,2020,1,22,1,4,January,Wednesday,0
20200123,2020-01-23,2020,1,23,1,4,January,Thursday,0
20200124,2020-01-24,2020,1,24,1,4,January,Friday,0
20200125,2020-01-25,2020,1,25,1,4,January,Saturday,1
20200127,2020-01-27,2020,1,27,1,5,January,Monday,0
20200128,2020-01-28,2020,1,28,1,5,January,Tuesday,0
20200129,2020-01-29,2020,1,29,1,5,January,Wednesday,0
20200130,2020-01-30,2020,1,30,1,5,January,Thursday,0
20200131,2020-01-31,2020,1,31,1,5,January,Friday,0
20200201,2020-02-01,2020,2,1,1,5,February,Saturday,1
20200203,2020-02-03,2020,2,3,1,6,February,Monday,0
20200204,2020-02-04,2020,2,4,1,6,February,Tuesday,0
20200205,2020-02-05,2020,2,5,1,6,February,Wednesday,0
20200206,2020-02-06,2020,2,6,1,6,February,Thursday,0
20200207,2020-02-07,2020,2,7,1,6,February,Friday,0
20200208,2020-02-08,2020,2,8,1,6,February,Saturday,1
20200210,2020-02-10,2020,2,10,1,7,February,Monday,0
20200211,2020-02-11,2020,2,11,1,7,February,Tuesday,0
20200212,2020-02-12,2020,2,12,1,7,February,Wednesday,0
20200213,2020-02-13,2020,2,13,1,7,February,Thursday,0
20200214,2020-02-14,2020,2,14,1,7,February,Friday,0
20200215,2020-02-15,2020,2,15,1,7,February,Saturday,1
20200216,2020-02-16,2020,2,16,1,7,February,Sunday,1
20200217,2020-02-17,2020,2,17,1,8,February,Monday,0
20200218,2020-02-18,2020,2,18,1,8,February,Tuesday,0
20200219,2020-02-19,2020,2,19,1,8,February,Wednesday,0
20200220,2020-02-20,2020,2,20,1,8,February,Thursday,0
20200221,2020-02-21,2020,2,21,1,8,February,Friday,0
20200222,2020-02-22,2020,2,22,1,8,February,Saturday,1
20200224,2020-02-24,2020,2,24,1,9,February,Monday,0
20200225,2020-02-25,2020,2,25,1,9,February,Tuesday,0
20200226,2020-02-26,2020,2,26,1,9,February,Wednesday,0
20200227,2020-02-27,2020,2,27,1,9,February,Thursday,0
20200228,2020-02-28,2020,2,28,1,9,February,Friday,0
20200229,2020-02-29,2020,2,29,1,9,February,Saturday,1
20200301,2020-03-01,2020,3,1,1,9,March,Sunday,1
20200302,2020-03-02,2020,3,2,1,10,March,Monday,0
20200307,2020-03-07,2020,3,7,1,10,March,Saturday,1
20200309,2020-03-09,2020,3,9,1,11,March,Monday,0
20200310,2020-03-10,2020,3,10,1,11,March,Tuesday,0
20200311,2020-03-11,2020,3,11,1,11,March,Wednesday,0
20200312,2020-03-12,2020,3,12,1,11,March,Thursday,0
20200313,2020-03-13,2020,3,13,1,11,March,Friday,0
20200314,2020-03-14,2020,3,14,1,11,March,Saturday,1
20200316,2020-03-16,2020,3,16,1,12,March,Monday,0
20200319,2020-03-19,2020,3,19,1,12,March,Thursday,0
20200320,2020-03-20,2020,3,20,1,12,March,Friday,0
20200321,2020-03-21,2020,3,21,1,12,March,Saturday,1
20200323,2020-03-23,2020,3,23,1,13,March,Monday,0
20200324,2020-03-24,2020,3,24,1,13,March,Tuesday,0
20200326,2020-03-26,2020,3,26,1,13,March,Thursday,0
20200327,2020-03-27,2020,3,27,1,13,March,Friday,0
20200328,2020-03-28,2020,3,28,1,13,March,Saturday,1
20200330,2020-03-30,2020,3,30,1,14,March,Monday,0
20200331,2020-03-31,2020,3,31,1,14,March,Tuesday,0
20200401,2020-04-01,2020,4,1,2,14,April,Wednesday,0
20200406,2020-04-06,2020,4,6,2,15,April,Monday,0
20200407,2020-04-07,2020,4,7,2,15,April,Tuesday,0
20200408,2020-04-08,2020,4,8,2,15,April,Wednesday,0
20200409,2020-04-09,2020,4,9,2,15,April,Thursday,0
20200410,2020-04-10,2020,4,10,2,15,April,Friday,0
20200411,2020-04-11,2020,4,11,2,15,April,Saturday,1
20200413,2020-04-13,2020,4,13,2,16,April,Monday,0
20200414,2020-04-14,2020,4,14,2,16,April,Tuesday,0
20200416,2020-04-16,2020,4,16,2,16,April,Thursday,0
20200417,2020-04-17,2020,4,17,2,16,April,Friday,0
20200418,2020-04-18,2020,4,18,2,16,April,Saturday,1
20200420,2020-04-20,2020,4,20,2,17,April,Monday,0
20200421,2020-04-21,2020,4,21,2,17,April,Tuesday,0
20200425,2020-04-25,2020,4,25,2,17,April,Saturday,1
20200427,2020-04-27,2020,4,27,2,18,April,Monday,0
20200430,2020-04-30,2020,4,30,2,18,April,Thursday,0
20200501,2020-05-01,2020,5,1,2,18,May,Friday,0
20200502,2020-05-02,2020,5,2,2,18,May,Saturday,1
20200504,2020-05-04,2020,5,4,2,19,May,Monday,0
20200505,2020-05-05,2020,5,5,2,19,May,Tuesday,0
20200506,2020-05-06,2020,5,6,2,19,May,Wednesday,0
20200508,2020-05-08,2020,5,8,2,19,May,Friday,0
20200509,2020-05-09,2020,5,9,2,19,May,Saturday,1
20200510,2020-05-10,2020,5,10,2,19,May,Sunday,1
20200511,2020-05-11,2020,5,11,2,20,May,Monday,0
20200512,2020-05-12,2020,5,12,2,20,May,Tuesday,0
20200514,2020-05-14,2020,5,14,2,20,May,Thursday,0
20200515,2020-05-15,2020,5,15,2,20,May,Friday,0
20200516,2020-05-16,2020,5,16,2,20,May,Saturday,1
20200518,2020-05-18,2020,5,18,2,21,May,Monday,0
20200519,2020-05-19,2020,5,19,2,21,May,Tuesday,0
20200520,2020-05-20,2020,5,20,2,21,May,Wednesday,0
20200523,2020-05-23,2020,5,23,2,21,May,Saturday,1
20200525,2020-05-25,2020,5,25,2,22,May,Monday,0
20200526,2020-05-26,2020,5,26,2,22,May,Tuesday,0
20200527,2020-05-27,2020,5,27,2,22,May,Wednesday,0
20200528,2020-05-28,2020,5,28,2,22,May,Thursday,0
20200529,2020-05-29,2020,5,29,2,22,May,Friday,0
20200601,2020-06-01,2020,6,1,2,23,June,Monday,0
20200602,2020-06-02,2020,6,2,2,23,June,Tuesday,0
20200603,2020-06-03,2020,6,3,2,23,June,Wednesday,0
20200604,2020-06-04,2020,6,4,2,23,June,Thursday,0
20200605,2020-06-05,2020,6,5,2,23,June,Friday,0
20200606,2020-06-06,2020,6,6,2,23,June,Saturday,1
20200608,2020-06-08,2020,6,8,2,24,June,Monday,0
20200609,2020-06-09,2020,6,9,2,24,June,Tuesday,0
20200610,2020-06-10,2020,6,10,2,24,June,Wednesday,0
20200611,2020-06-11,2020,6,11,2,24,June,Thursday,0
20200612,2020-06-12,2020,6,12,2,24,June,Friday,0
20200613,2020-06-13,2020,6,13,2,24,June,Saturday,1
20200614,2020-06-14,2020,6,14,2,24,June,Sunday,1
20200615,2020-06-15,2020,6,15,2,25,June,Monday,0
20200616,2020-06-16,2020,6,16,2,25,June,Tuesday,0
20200617,2020-06-17,2020,6,17,2,25,June,Wednesday,0
20200618,2020-06-18,2020,6,18,2,25,June,Thursday,0
20200619,2020-06-19,2020,6,19,2,25,June,Friday,0
20200620,2020-06-20,2020,6,20,2,25,June,Saturday,1
20200622,2020-06-22,2020,6,22,2,26,June,Monday,0
20200623,2020-06-23,2020,6,23,2,26,June,Tuesday,0
20200624,2020-06-24,2020,6,24,2,26,June,Wednesday,0
20200625,2020-06-25,2020,6,25,2,26,June,Thursday,0
20200626,2020-06-26,2020,6,26,2,26,June,Friday,0
20200627,2020-06-27,2020,6,27,2,26,June,Saturday,1
20200629,2020-06-29,2020,6,29,2,27,June,Monday,0
20200630,2020-06-30,2020,6,30,2,27,June,Tuesday,0
20200701,2020-07-01,2020,7,1,3,27,July,Wednesday,0
20200702,2020-07-02,2020,7,2,3,27,July,Thursday,0
20200703,2020-07-03,2020,7,3,3,27,July,Friday,0
20200704,2020-07-04,2020,7,4,3,27,July,Saturday,1
20200705,2020-07-05,2020,7,5,3,27,July,Sunday,1
20200706,2020-07-06,2020,7,6,3,28,July,Monday,0
20200707,2020-07-07,2020,7,7,3,28,July,Tuesday,0
20200708,2020-07-08,2020,7,8,3,28,July,Wednesday,0
20200709,2020-07-09,2020,7,9,3,28,July,Thursday,0
20200710,2020-07-10,2020,7,10,3,28,July,Friday,0
20200711,2020-07-11,2020,7,11,3,28,July,Saturday,1
20200713,2020-07-13,2020,7,13,3,29,July,Monday,0
20200714,2020-07-14,2020,7,14,3,29,July,Tuesday,0
20200715,2020-07-15,2020,7,15,3,29,July,Wednesday,0
20200716,2020-07-16,2020,7,16,3,29,July,Thursday,0
20200717,2020-07-17,2020,7,17,3,29,July,Friday,0
20200718,2020-07-18,2020,7,18,3,29,July,Saturday,1
20200720,2020-07-20,2020,7,20,3,30,July,Monday,0
20200721,2020-07-21,2020,7,21,3,30,July,Tuesday,0
20200722,2020-07-22,2020,7,22,3,30,July,Wednesday,0
20200723,2020-07-23,2020,7,23,3,30,July,Thursday,0
20200724,2020-07-24,2020,7,24,3,30,July,Friday,0
20200725,2020-07-25,2020,7,25,3,30,July,Saturday,1
20200727,2020-07-27,2020,7,27,3,31,July,Monday,0
20200728,2020-07-28,2020,7,28,3,31,July,Tuesday,0
20200729,2020-07-29,2020,7,29,3,31,July,Wednesday,0
20200730,2020-07-30,2020,7,30,3,31,July,Thursday,0
20200731,2020-07-31,2020,7,31,3,31,July,Friday,0
20200801,2020-08-01,2020,8,1,3,31,August,Saturday,1
20200803,2020-08-03,2020,8,3,3,32,August,Monday,0
20200804,2020-08-04,2020,8,4,3,32,August,Tuesday,0
20200805,2020-08-05,2020,8,5,3,32,August,Wednesday,0
20200806,2020-08-06,2020,8,6,3,32,August,Thursday,0
20200807,2020-08-07,2020,8,7,3,32,August,Friday,0
20200808,2020-08-08,2020,8,8,3,32,August,Saturday,1
20200810,2020-08-10,2020,8,10,3,33,August,Monday,0
20200811,2020-08-11,2020,8,11,3,33,August,Tuesday,0
20200812,2020-08-12,2020,8,12,3,33,August,Wednesday,0
20200813,2020-08-13,2020,8,13,3,33,August,Thursday,0
20200814,2020-08-14,2020,8,14,3,33,August,Friday,0
20200815,2020-08-15,2020,8,15,3,33,August,Saturday,1
20200817,2020-08-17,2020,8,17,3,34,August,Monday,0
20200818,2020-08-18,2020,8,18,3,34,August,Tuesday,0
20200819,2020-08-19,2020,8,19,3,34,August,Wednesday,0
20200820,2020-08-20,2020,8,20,3,34,August,Thursday,0
20200821,2020-08-21,2020,8,21,3,34,August,Friday,0
20200822,2020-08-22,2020,8,22,3,34,August,Saturday,1
20200824,2020-08-24,2020,8,24,3,35,August,Monday,0
20200825,2020-08-25,2020,8,25,3,35,August,Tuesday,0
20200826,2020-08-26,2020,8,26,3,35,August,Wednesday,0
20200827,2020-08-27,2020,8,27,3,35,August,Thursday,0
20200828,2020-08-28,2020,8,28,3,35,August,Friday,0
20200829,2020-08-29,2020,8,29,3,35,August,Saturday,1
20200831,2020-08-31,2020,8,31,3,36,August,Monday,0
20200901,2020-09-01,2020,9,1,3,36,September,Tuesday,0
20200902,2020-09-02,2020,9,2,3,36,September,Wednesday,0
20200904,2020-09-04,2020,9,4,3,36,September,Friday,0
20200905,2020-09-05,2020,9,5,3,36,September,Saturday,1
20200906,2020-09-06,2020,9,6,3,36,September,Sunday,1
20200907,2020-09-07,2020,9,7,3,37,September,Monday,0
20200908,2020-09-08,2020,9,8,3,37,September,Tuesday,0
20200909,2020-09-09,2020,9,9,3,37,September,Wednesday,0
20200910,2020-09-10,2020,9,10,3,37,September,Thursday,0
20200911,2020-09-11,2020,9,11,3,37,September,Friday,0
20200912,2020-09-12,2020,9,12,3,37,September,Saturday,1
20200914,2020-09-14,2020,9,14,3,38,September,Monday,0
20200915,2020-09-15,2020,9,15,3,38,September,Tuesday,0
20200916,2020-09-16,2020,9,16,3,38,September,Wednesday,0
20200917,2020-09-17,2020,9,17,3,38,September,Thursday,0
20200918,2020-09-18,2020,9,18,3,38,September,Friday,0
20200919,2020-09-19,2020,9,19,3,38,September,Saturday,1
20200921,2020-09-21,2020,9,21,3,39,September,Monday,0
20200922,2020-09-22,2020,9,22,3,39,September,Tuesday,0
20200923,2020-09-23,2020,9,23,3,39,September,Wednesday,0
20200924,2020-09-24,2020,9,24,3,39,September,Thursday,0
20200925,2020-09-25,2020,9,25,3,39,September,Friday,0
20200926,2020-09-26,2020,9,26,3,39,September,Saturday,1
20200928,2020-09-28,2020,9,28,3,40,September,Monday,0
20200929,2020-09-29,2020,9,29,3,40,September,Tuesday,0
20200930,2020-09-30,2020,9,30,3,40,September,Wednesday,0
20201001,2020-10-01,2020,10,1,4,40,October,Thursday,0
20201002,2020-10-02,2020,10,2,4,40,October,Friday,0
20201003,2020-10-03,2020,10,3,4,40,October,Saturday,1
20201005,2020-10-05,2020,10,5,4,41,October,Monday,0
20201006,2020-10-06,2020,10,6,4,41,October,Tuesday,0
20201007,2020-10-07,2020,10,7,4,41,October,Wednesday,0
20201008,2020-10-08,2020,10,8,4,41,October,Thursday,0
20201009,2020-10-09,2020,10,9,4,41,October,Friday,0
20201010,2020-10-10,2020,10,10,4,41,October,Saturday,1
20201012,2020-10-12,2020,10,12,4,42,October,Monday,0
20201013,2020-10-13,2020,10,13,4,42,October,Tuesday,0
20201014,2020-10-14,2020,10,14,4,42,October,Wednesday,0
20201015,2020-10-15,2020,10,15,4,42,October,Thursday,0
20201016,2020-10-16,2020,10,16,4,42,October,Friday,0
20201017,2020-10-17,2020,10,17,4,42,October,Saturday,1
20201018,2020-10-18,2020,10,18,4,42,October,Sunday,1
20201019,2020-10-19,2020,10,19,4,43,October,Monday,0
20201020,2020-10-20,2020,10,20,4,43,October,Tuesday,0
20201021,2020-10-21,2020,10,21,4,43,October,Wednesday,0
20201022,2020-10-22,2020,10,22,4,43,October,Thursday,0
20201023,2020-10-23,2020,10,23,4,43,October,Friday,0
20201024,2020-10-24,2020,10,24,4,43,October,Saturday,1
